RoleId;UserId
18;1971
18;2598
18;2730
18;2877
18;3263
18;4119
18;4306
18;4320
18;4850
18;4989
18;5349
18;5420
18;6607
18;6710
18;7084
18;8430
18;8827
18;9225
18;9350
18;10924
18;12518
18;14719
18;31220
18;150
18;1671
18;2064
18;3935
18;5001
18;5817
18;6235
18;6291
18;6353
18;6393
18;6404
18;6577
18;7536
18;7588
18;7658
18;7871
18;8204
18;8562
18;9050
18;9083
18;12027
18;12101
18;12110
18;12300
18;31255
18;31260
18;9167
18;6301
18;7054
18;7349
18;5604
18;5606
18;6084
18;6145
18;8776
18;9282
18;10215
18;10595
18;158
18;259
18;1410
18;1454
18;1470
18;1819
18;4844
18;5625
18;5683
18;6283
18;6285
18;6593
18;6594
18;6653
18;6822
18;6825
18;6835
18;6867
18;6900
18;6907
18;7001
18;7083
18;7222
18;8144
18;10296
18;10477
18;12019
18;12050
18;12150
18;12172
18;12209
18;12245
18;12246
18;12256
18;12408
18;12469
18;12513
18;12516
18;12535
18;12566
18;12577
18;1168
18;3336
18;4250
18;4317
18;5611
18;5628
18;6180
18;31453
18;31463
18;24
18;980
18;3598
18;3905
18;4979
18;12207
18;12312
18;12392
18;12475
18;12502
18;1041
18;1062
18;2218
18;2292
18;4926
18;4939
18;4958
18;31539
18;31546
18;31588
18;31592
18;31595
18;1136
18;3403
18;4164
18;8549
18;10935
18;12106
18;12227
18;12296
18;12297
18;12410
18;12423
18;12426
18;12432
18;12437
18;12512
18;66
18;1252
18;2118
18;2141
18;2142
18;5013
18;6199
18;7022
18;7051
18;7080
18;7506
18;7517
18;9746
18;9782
18;9818
18;10067
18;10607
18;10688
18;10918
18;11899
18;12198
18;12439
18;12489
18;12494
18;31730
18;1213
18;6043
18;6058
18;6060
18;7870
18;9255
18;11994
18;12249
18;12373
18;12382
18;12470
18;31753
18;31766
18;1861
18;9067
18;9357
18;9375
18;9426
18;9468
18;9475
18;9477
18;9496
18;9503
18;9517
18;31846
18;31858
18;4727
18;4879
18;5806
18;5947
18;5950
18;6952
18;7118
18;9266
18;12060
18;12253
18;104
18;242
18;270
18;391
18;1788
18;1967
18;2262
18;4781
18;5037
18;5114
18;5588
18;5749
18;6499
18;7201
18;8415
18;9272
18;9314
18;9420
18;9562
18;9707
18;12133
18;12211
18;12406
18;31897
18;1
18;516
18;613
18;986
18;1912
18;2041
18;2057
18;2628
18;4807
18;5020
18;5475
18;6143
18;6286
18;6609
18;7021
18;8663
18;8912
18;9279
18;9300
18;9985
18;10053
18;12301
18;12386
18;16189
18;31995
18;476
18;746
18;976
18;3340
18;3979
18;4035
18;4221
18;4936
18;5857
18;6274
18;6669
18;6954
18;7098
18;7160
18;7702
18;8299
18;8346
18;8525
18;8537
18;8611
18;9017
18;9135
18;9158
18;9163
18;9238
18;9244
18;9301
18;10084
18;10177
18;10186
18;32025
18;32037
18;7
18;652
18;921
18;1538
18;1583
18;1805
18;1986
18;2859
18;4128
18;4246
18;4759
18;5552
18;6073
18;6280
18;6292
18;6295
18;6395
18;6539
18;7902
18;8883
18;9174
18;9186
18;9523
18;9640
18;9862
18;10934
18;10943
18;12033
18;103
18;126
18;310
18;349
18;475
18;525
18;603
18;866
18;1737
18;2539
18;2741
18;3205
18;3211
18;3232
18;3306
18;3571
18;3649
18;5108
18;5422
18;6100
18;6816
18;8237
18;8419
18;8945
18;9201
18;9204
18;9249
18;9338
18;9776
18;10014
18;10061
18;10866
18;12218
18;12330
18;1052
18;1855
18;1938
18;2122
18;3363
18;4739
18;8293
18;10277
18;11235
18;21457
18;21479
18;15881
18;17106
18;32308
18;32354
18;32355
18;464
18;509
18;1826
18;3156
18;3171
18;4973
18;5016
18;6233
18;6297
18;6326
18;6398
18;6849
18;7065
18;7195
18;7892
18;8453
18;8514
18;9459
18;9901
18;9968
18;10008
18;10065
18;10902
18;32359
18;32360
18;4
18;89
18;98
18;238
18;416
18;1701
18;2038
18;2616
18;4205
18;4602
18;4814
18;4914
18;4997
18;5112
18;5546
18;5605
18;6399
18;6402
18;6922
18;8029
18;8213
18;8508
18;9436
18;10028
18;10222
18;12037
18;12131
18;12197
18;12286
18;12520
18;117
18;160
18;625
18;700
18;938
18;3650
18;4916
18;7036
18;7123
18;7911
18;8355
18;9131
18;9147
18;9210
18;9216
18;9356
18;12270
18;32104
18;592
18;739
18;3820
18;22
18;97
18;106
18;393
18;405
18;458
18;2675
18;3864
18;5046
18;5538
18;6150
18;6768
18;8404
18;8457
18;8853
18;8942
18;9294
18;9309
18;9411
18;9656
18;9764
18;9923
18;9959
18;12427
18;32504
18;6375
18;7260
18;9221
18;9429
18;161
18;185
18;545
18;2136
18;6085
18;6312
18;10274
18;12210
18;576
18;644
18;1501
18;1872
18;3262
18;3501
18;4271
18;4442
18;4744
18;5096
18;5952
18;9763
18;12116
18;12139
18;32665
18;32667
18;32669
18;627
18;937
18;1417
18;1610
18;1753
18;1934
18;2053
18;2417
18;3633
18;4383
18;4533
18;32818
18;510
18;530
18;649
18;1096
18;1152
18;1207
18;1422
18;1735
18;1980
18;2071
18;2974
18;3033
18;3470
18;3493
18;4284
18;32649
18;654
18;1301
18;1377
18;1659
18;2821
18;428
18;478
18;614
18;701
18;771
18;1124
18;1128
18;1143
18;1147
18;1151
18;1506
18;1747
18;2275
18;3039
18;3264
18;3539
18;3681
18;4016
18;29886
18;32939
18;32979
18;706
18;864
18;911
18;1104
18;1342
18;2165
18;2495
18;3160
18;3175
18;3644
18;4524
18;4591
18;4639
18;4646
18;329
18;617
18;628
18;679
18;759
18;981
18;987
18;1444
18;1478
18;1527
18;1673
18;1705
18;2782
18;3392
18;3588
18;4509
18;4720
18;6396
18;7715
18;12592
18;28145
18;30836
18;30003
18;111
18;528
18;809
18;817
18;889
18;1050
18;1133
18;1282
18;1731
18;1856
18;1858
18;1991
18;2655
18;2829
18;3358
18;3687
18;3727
18;4028
18;4810
18;513
18;667
18;673
18;1271
18;1354
18;1447
18;1490
18;1495
18;1537
18;1553
18;2688
18;3303
18;4599
18;4693
18;10946
18;694
18;851
18;881
18;936
18;1318
18;1361
18;1914
18;2076
18;2980
18;3182
18;4473
18;4785
18;4933
18;10906
18;174
18;550
18;561
18;703
18;950
18;1065
18;1209
18;2728
18;3607
18;4521
18;27915
18;31065
18;159
18;305
18;633
18;650
18;951
18;1266
18;1268
18;1310
18;1630
18;1886
18;2065
18;2215
18;2475
18;2731
18;2822
18;3505
18;3685
18;4606
18;34330
18;34331
18;34342
18;34347
18;34348
18;34350
18;34352
18;34357
18;34360
18;308
18;449
18;537
18;604
18;971
18;1055
18;1320
18;1473
18;2646
18;2977
18;3017
18;3139
18;4734
18;4766
18;34399
18;34419
18;34421
18;34423
18;34426
18;34450
18;34492
18;304
18;387
18;472
18;811
18;2190
18;2511
18;2978
18;4138
18;4372
18;34521
18;34525
18;34526
18;597
18;775
18;1105
18;1125
18;1150
18;1166
18;1242
18;1405
18;1776
18;2133
18;2460
18;2521
18;2540
18;3149
18;3637
18;4511
18;4660
18;4786
18;7999
18;34559
18;34618
18;749
18;1550
18;2030
18;3221
18;4261
18;910
18;1141
18;1864
18;2652
18;4034
18;4392
18;41039
18;41048
18;41049
18;2362
18;4038
18;41099
18;257
18;290
18;41207
18;41208
18;41212
18;41251
18;41252
18;41254
18;41255
18;138
18;41270
18;41273
18;4139
18;41286
18;41295
18;41374
18;41538
18;41563
18;10336
18;4286
18;41700
18;41701
18;41788
18;41866
18;41868
18;41903
18;41971
18;41988
18;42023
18;42025
18;42051
18;41969
18;42073
18;42128
18;42132
18;42179
18;42247
18;41931
18;6602
18;10438
18;42275
18;42276
18;42279
18;42299
18;42301
18;42302
18;42303
18;42304
18;42306
18;42520
18;42521
18;42523
18;42559
18;42583
18;42654
18;42321
18;42922
18;42986
18;43646
18;43669
18;43671
18;43672
18;43694
18;43697
18;43731
18;43806
18;43949
18;44019
18;44067
18;44068
18;44069
18;44084
18;44118
18;9250
18;44323
18;44324
18;44327
18;44329
18;44331
18;44333
18;44372
18;44375
18;44398
18;44278
18;44574
18;44620
18;44667
18;44687
18;44799
18;44804
18;44833
18;44922
18;44953
18;44955
18;44992
18;44993
18;44995
18;45079
18;45080
18;45122
18;461
18;635
18;779
18;4711
18;5344
18;8128
18;9212
18;45242
18;45245
18;45278
18;45322
18;45323
18;45324
18;45542
18;45570
18;45572
18;45581
18;45611
18;11273
18;11275
18;11321
18;11395
18;11485
18;11488
18;11518
18;11519
18;11520
18;11521
18;11522
18;11528
18;11542
18;11558
18;11576
18;11604
18;11610
18;11620
18;11627
18;11646
18;11649
18;11650
18;11655
18;11656
18;11659
18;11678
18;11683
18;11684
18;11685
18;11689
18;11697
18;11721
18;11724
18;11726
18;11750
18;11759
18;24005
18;24009
18;24010
18;24012
18;24016
18;15910
18;34675
18;30477
18;32107
18;44066
18;29876
18;41272
18;32879
18;45661
18;45663
18;45664
18;45709
18;45716
18;6972
18;3063
18;3212
18;4384
18;6069
18;46015
18;46016
18;46047
18;46098
18;46025
18;46026
18;46190
18;46230
18;46459
18;46467
18;46468
18;46776
18;46778
18;46798
18;46799
18;46847
18;46872
18;46873
18;46880
18;46951
18;46187
18;47052
18;47053
18;47086
18;47087
18;47088
18;47127
18;47158
18;47195
18;47266
18;47332
18;47360
18;47387
18;47388
18;47390
18;47392
18;47393
18;47427
18;47428
18;47433
18;47434
18;47491
18;46879
18;47425
18;47555
18;47619
18;47642
18;47775
18;47970
18;48013
18;48016
18;48017
18;48054
18;48055
18;48086
18;48005
18;47265
18;48117
18;48172
18;48286
18;48282
18;48438
18;48533
18;48563
18;48591
18;48612
18;48613
18;48626
18;48627
18;48630
18;48631
18;48632
18;48736
18;48904
18;48906
18;48907
18;48908
18;48949
18;48962
18;49000
18;49001
18;49020
18;49022
18;48973
18;48924
18;49084
18;49085
18;49163
18;49276
18;49507
18;49659
18;49694
18;49695
18;49696
18;49697
18;49724
18;49298
18;49895
18;50021
18;50051
18;50289
18;50336
18;50337
18;50339
18;50375
18;50376
18;50402
18;50457
18;49711
18;50491
18;49903
18;50769
18;50973
18;50974
18;51126
18;51127
18;51130
18;50521
18;50548
18;51307
18;51308
18;51425
18;51520
18;51553
18;51554
18;51644
18;51645
18;51718
18;51836
18;51965
18;51967
18;52080
18;52128
18;52129
18;52151
18;52185
18;52199
18;51865
18;52396
18;52454
18;52455
18;52456
18;52459
18;52473
18;52474
18;52476
18;52477
18;52478
18;52520
18;52523
18;52524
18;52437
18;52541
18;52543
18;52546
18;52547
18;52654
18;52655
18;52873
18;52874
18;53051
18;53081
18;53399
18;53400
18;53401
18;53402
18;53421
18;51779
18;53733
18;53860
18;53861
18;53894
18;53903
18;53904
18;53905
18;53948
18;53970
18;53977
18;53979
18;53990
18;54037
18;54074
18;54365
18;54429
18;54430
18;54437
18;54471
18;54472
18;54486
18;54501
18;54964
18;54965
18;54966
18;54967
18;55049
18;54980
18;55087
18;55097
18;55144
18;55214
18;55324
18;55325
18;55403
18;55478
18;55489
18;55490
18;55512
18;55645
18;55889
18;55890
18;55891
18;55892
18;55893
18;55894
18;55895
18;55897
18;55954
18;55955
18;55971
18;55973
18;55974
18;55975
18;55976
18;55977
18;56029
18;56072
18;56119
18;56122
18;56123
18;56221
18;56222
18;56353
18;56368
18;56428
18;56548
18;56554
18;56429
18;56626
18;55911
18;56639
18;56646
18;56650
18;56651
18;56659
18;56677
18;56678
18;56680
18;56762
18;56763
18;56764
18;56776
18;55961
18;56360
18;56843
18;57135
18;57213
18;57416
18;57418
18;57437
18;57134
18;57742
18;57765
18;57767
18;57768
18;57790
18;56948
18;57401
18;57927
18;58006
18;58008
18;58010
18;58013
18;58014
18;58015
18;58016
18;58017
18;58018
18;58020
18;58021
18;58022
18;58023
18;58024
18;58025
18;58033
18;58173
18;58218
18;58219
18;58270
18;58271
18;58272
18;58295
18;58326
18;58169
18;58344
18;58783
18;58808
18;58872
18;58873
18;58874
18;58929
18;58965
18;58979
18;58996
18;58997
18;58998
18;59051
18;59059
18;59073
18;59075
18;59079
18;59116
18;59373
18;59403
18;59463
18;59464
18;59625
18;59626
18;59402
18;59748
18;59845
18;59846
18;59848
18;59879
18;59899
18;59900
18;59901
18;59880
18;59913
18;59940
18;59997
18;60116
18;60157
18;60203
18;60206
18;60207
18;60208
18;60256
18;60297
18;60344
18;60383
18;59998
18;60387
18;60427
18;59996
18;60323
18;60440
18;60612
18;60625
18;60626
18;60653
18;60684
18;60692
18;60761
18;60785
18;60795
18;60818
18;60822
18;60879
18;60880
18;60881
18;60883
18;60884
18;60915
18;60916
18;60917
18;60957
18;60958
18;60954
18;61039
18;61146
18;61160
18;61194
18;60677
18;61233
18;61038
18;61244
18;61310
18;61311
18;61388
18;61389
18;61393
18;61431
18;61432
18;61469
18;61470
18;61471
18;61474
18;61475
18;61477
18;61479
18;61500
18;61421
18;61382
18;61510
18;61646
18;61749
18;61750
18;61751
18;61560
18;61754
18;61776
18;61777
18;61809
18;61810
18;61847
18;61853
18;61900
18;61901
18;61902
18;61904
18;61907
18;61920
18;61921
18;61923
18;61942
18;61992
18;62004
18;62041
18;62046
18;62050
18;62051
18;5524
18;62070
18;62078
18;62079
18;62080
18;62087
18;62102
18;62126
18;62131
18;62133
18;62177
18;62178
18;62188
18;62189
18;62221
18;62244
18;62245
18;62246
18;62251
18;62252
18;62302
18;62303
18;62308
18;62309
18;62406
18;62407
18;62408
18;62419
18;62426
18;62622
18;62623
18;62625
18;62681
18;62686
18;62705
18;62706
18;62707
18;62711
18;62746
18;62747
18;61929
18;62767
18;62819
18;62851
18;62862
18;62872
18;62896
18;62904
18;62905
18;62916
18;62934
18;62935
18;62944
18;62318
18;62958
18;62982
18;63009
18;63010
18;63019
18;63047
18;63066
18;63069
18;63070
18;63073
18;63129
18;63130
18;63131
18;63133
18;63135
18;63137
18;63142
18;63150
18;63151
18;63152
18;63154
18;62984
18;63020
18;62903
18;63134
18;62742
18;63140
18;63141
18;62665
18;62853
18;63238
18;63304
18;63317
18;63318
18;63378
18;63389
18;63409
18;63410
18;63470
18;63471
18;63519
18;63525
18;63539
18;63604
18;63606
18;63621
18;63659
18;63666
18;63670
18;63671
18;63672
18;63673
18;63711
18;63712
18;63715
18;63717
18;63729
18;63732
18;62425
18;63412
18;63768
18;63770
18;63794
18;63534
18;63821
18;63822
18;63823
18;63843
18;63844
18;63845
18;63851
18;63857
18;63929
18;64008
18;64015
18;64030
18;64031
18;63771
18;64039
18;64040
18;64068
18;64101
18;64115
18;64120
18;64145
18;64149
18;64150
18;64151
18;64159
18;64160
18;64175
18;64177
18;64218
18;64231
18;64233
18;64234
18;64235
18;64236
18;64246
18;64248
18;64249
18;64250
18;64146
18;64275
18;64281
18;64283
18;64284
18;64390
18;64427
18;64428
18;64429
18;64436
18;64437
18;64482
18;64507
18;64508
18;64544
18;64545
18;64435
18;64569
18;64570
18;64571
18;64572
18;64573
18;64574
18;64575
18;64637
18;64638
18;64639
18;64640
18;64670
18;64697
18;64698
18;64699
18;64700
18;64705
18;64707
18;64729
18;64426
18;64753
18;64771
18;64772
18;64773
18;64774
18;64778
18;64780
18;64809
18;64812
18;64814
18;64818
18;64857
18;64887
18;64990
18;65028
18;65029
18;65030
18;65031
18;65032
18;65100
18;65103
18;65114
18;65125
18;65127
18;65138
18;65144
18;65145
18;65158
18;65159
18;65160
18;65161
18;65177
18;65267
18;65268
18;65269
18;65296
18;65170
18;64913
18;64553
18;65319
18;65320
18;65321
18;64517
18;64518
18;64519
18;65368
18;65398
18;65399
18;65421
18;65481
18;65384
18;65515
18;65552
18;65553
18;65596
18;65597
18;65634
18;65642
18;65643
18;65665
18;65666
18;65734
18;65735
18;65737
18;65767
18;65769
18;65770
18;65771
18;65772
18;65773
18;65774
18;65792
18;65797
18;65798
18;65824
18;65825
18;65826
18;65827
18;65828
18;65830
18;65832
18;65853
18;65854
18;65856
18;65857
18;65885
18;65814
18;65815
18;65893
18;65946
18;65969
18;65978
18;66002
18;47830
18;439
18;532
18;558
18;599
18;691
18;710
18;727
18;807
18;962
18;1113
18;1237
18;1291
18;1321
18;1328
18;1403
18;1504
18;1523
18;1602
18;1655
18;1698
18;1916
18;1937
18;1976
18;2012
18;2051
18;2097
18;2315
18;2455
18;2467
18;2486
18;2509
18;2650
18;2664
18;2693
18;2761
18;2873
18;3014
18;3015
18;3031
18;3083
18;3136
18;3170
18;3234
18;3236
18;3246
18;3269
18;3299
18;3301
18;3322
18;3327
18;3360
18;3368
18;3376
18;3379
18;3384
18;3386
18;3467
18;3490
18;3575
18;3635
18;3640
18;3647
18;3664
18;3718
18;4011
18;4315
18;4556
18;4600
18;4718
18;4749
18;4763
18;4771
18;4784
18;5102
18;5232
18;5541
18;5597
18;5610
18;5769
18;5803
18;5869
18;5949
18;6002
18;6120
18;6167
18;6408
18;6411
18;6466
18;6511
18;6648
18;6757
18;6993
18;7004
18;7015
18;7068
18;7137
18;7143
18;7146
18;7186
18;7194
18;7229
18;7255
18;7573
18;7611
18;7612
18;7704
18;7729
18;7868
18;7893
18;7928
18;8220
18;8238
18;8356
18;8394
18;8424
18;8434
18;8473
18;8487
18;8495
18;8551
18;8569
18;8577
18;8600
18;8657
18;8693
18;8736
18;8737
18;8843
18;8844
18;8871
18;8877
18;8881
18;8900
18;8904
18;8909
18;8952
18;8955
18;8961
18;8968
18;8971
18;8994
18;9018
18;9037
18;9064
18;9096
18;9120
18;9122
18;9129
18;9130
18;9142
18;9164
18;9184
18;9213
18;9220
18;9231
18;9236
18;9237
18;9240
18;9241
18;9263
18;9278
18;9296
18;9313
18;9319
18;9340
18;9343
18;9354
18;9371
18;9431
18;9440
18;9486
18;9488
18;9492
18;9500
18;9541
18;9548
18;9566
18;9588
18;9601
18;9605
18;9657
18;9683
18;9696
18;9712
18;9719
18;9724
18;9741
18;9750
18;9751
18;9753
18;9858
18;9874
18;9961
18;9979
18;10003
18;10011
18;10036
18;10044
18;10066
18;10069
18;10093
18;10176
18;10224
18;10394
18;10398
18;10423
18;10499
18;10995
18;11013
18;11017
18;11033
18;11051
18;11053
18;11135
18;11203
18;11209
18;11213
18;11259
18;11278
18;11280
18;11308
18;11352
18;11371
18;11403
18;11408
18;11438
18;11448
18;11459
18;11778
18;11828
18;11839
18;11859
18;11880
18;11896
18;11900
18;11908
18;11910
18;11927
18;11928
18;11930
18;11944
18;11969
18;11979
18;12051
18;23066
18;22971
18;28592
18;14934
18;27172
18;11104
18;11328
18;11344
18;11363
18;11509
18;11527
18;11529
18;11728
18;29797
18;66091
18;66092
18;66100
18;66139
18;66144
18;66187
18;66004
18;66202
18;66203
18;66266
18;66302
18;66326
18;66327
18;10441
18;66357
18;66370
18;66376
18;66382
18;66383
18;66384
18;66385
18;66386
18;66387
18;65858
18;66398
18;66399
18;11925
18;11312
18;66434
18;66527
18;66550
18;66478
18;66630
18;66657
18;66663
18;16582
18;66690
18;66691
18;66734
18;66735
18;66750
18;42936
18;66760
18;66764
18;66787
18;66798
18;66815
18;66819
18;66821
18;66826
18;66856
18;66857
18;66859
18;66860
18;66861
18;66862
18;66709
18;66868
18;66899
18;66900
18;66901
18;66903
18;66910
18;66911
18;66912
18;66913
18;66914
18;7198
18;11166
18;66955
18;66956
18;66957
18;66958
18;66820
18;66964
18;66991
18;66992
18;66993
18;67035
18;6124
18;67070
18;67072
18;67119
18;67121
18;67122
18;5730
18;67167
18;66965
18;67194
18;67184
18;67212
18;67213
18;67214
18;67185
18;67401
18;67427
18;67428
18;67918
18;67920
18;67921
18;67922
18;67928
18;67938
18;67939
18;67940
18;67941
18;67945
18;67969
18;67970
18;67971
18;67998
18;68000
18;68001
18;68002
18;68003
18;68004
18;68005
18;67986
18;68006
18;67402
18;67403
18;68012
18;68027
18;68028
18;68029
18;68030
18;68063
18;68078
18;68108
18;68109
18;68117
18;10001
18;52452
18;68160
18;6985
18;68178
18;68272
18;60627
18;68297
18;68307
18;60493
18;68365
18;68372
18;68431
18;68475
18;68499
18;68501
18;68502
18;68503
18;68504
18;68512
18;68598
18;68599
18;68600
18;68601
18;68602
18;68603
18;68511
18;68616
18;68617
18;68618
18;68619
18;68620
18;68295
18;68615
18;68662
18;68414
18;68690
18;68691
18;68692
18;68693
18;68694
18;68308
18;1038
18;7230
18;68725
18;68727
18;68728
18;68729
18;68730
18;68731
18;68732
18;68733
18;68734
18;68747
18;68748
18;68752
18;68781
18;11162
18;5101
18;68788
18;68789
18;68840
18;68841
18;68896
18;68916
18;68917
18;68918
18;9967
18;69021
18;69022
18;69032
18;69071
18;69087
18;69095
18;69117
18;69151
18;69226
18;69227
18;69276
18;69277
18;69279
18;69280
18;69281
18;69282
18;69283
18;69284
18;69285
18;69286
18;69287
18;69309
18;69310
18;69311
18;69318
18;69351
18;69352
18;69353
18;69354
18;69355
18;69360
18;69362
18;69396
18;69397
18;69398
18;69399
18;69400
18;69421
18;69422
18;69423
18;69424
18;68432
18;68453
18;69440
18;69469
18;69470
18;69190
18;9140
18;10223
18;69516
18;69517
18;69518
18;69521
18;69523
18;69529
18;60877
18;69655
18;69656
18;69657
18;69701
18;69740
18;7037
18;69759
18;69760
18;69761
18;69770
18;69771
18;69773
18;69774
18;3394
18;69791
18;69823
18;69824
18;69849
18;69850
18;69856
18;70136
18;70137
18;70138
18;70171
18;70569
18;70570
18;70572
18;70573
18;70574
18;70575
18;70576
18;70603
18;70604
18;70605
18;70606
18;70607
18;70609
18;70610
18;70624
18;70625
18;69842
18;70587
18;8561
18;70653
18;70654
18;70660
18;70681
18;70682
18;70683
18;70684
18;70685
18;70686
18;70687
18;70688
18;70689
18;8754
18;70739
18;70740
18;70741
18;70742
18;70786
18;70804
18;70905
18;70906
18;70907
18;70928
18;70929
18;70930
18;70931
18;70932
18;70933
18;70934
18;70935
18;70953
18;70954
18;70955
18;70956
18;70959
18;70960
18;9214
18;70972
18;70980
18;70982
18;70985
18;70989
18;71003
18;71004
18;71025
18;71026
18;71031
18;71055
18;71061
18;71090
18;71091
18;71092
18;71120
18;71121
18;71124
18;71145
18;71146
18;71147
18;7872
18;71189
18;71190
18;71216
18;71217
18;71260
18;71261
18;71262
18;71263
18;71264
18;71265
18;71266
18;71267
18;71268
18;71269
18;71270
18;71271
18;71272
18;71273
18;71274
18;71275
18;71276
18;71277
18;71278
18;71330
18;71331
18;71332
18;71333
18;71334
18;71335
18;71346
18;71347
18;71348
18;71349
18;71350
18;69072
18;71355
18;71356
18;70612
18;70777
18;70908
18;9876
18;71370
18;71371
18;71372
18;71373
18;71374
18;71375
18;71376
18;71377
18;71378
18;71379
18;71413
18;71414
18;71463
18;71467
18;71468
18;71469
18;4741
18;71489
18;71545
18;71611
18;71646
18;71672
18;71673
18;71674
18;71678
18;71680
18;71681
18;71127
18;71735
18;71682
18;71766
18;71771
18;65035
18;71815
18;71816
18;71817
18;71818
18;71824
18;71868
18;71870
18;71871
18;71872
18;71873
18;9247
18;71981
18;71982
18;71983
18;71985
18;71986
18;72014
18;72015
18;72016
18;72017
18;72018
18;72020
18;72021
18;72030
18;72080
18;72081
18;72083
18;72087
18;72112
18;72113
18;72114
18;55086
18;72023
18;72084
18;72179
18;72180
18;72181
18;72182
18;72183
18;72200
18;72201
18;72202
18;72203
18;72204
18;72205
18;72206
18;72207
18;9910
18;72279
18;72280
18;72327
18;72328
18;72329
18;72369
18;72370
18;8489
18;72423
18;72424
18;2720
18;9157
18;72554
18;11776
18;72712
18;72713
18;72728
18;72729
18;72730
18;72731
18;72732
18;72733
18;10016
18;50335
18;72753
18;72755
18;72756
18;72805
18;72806
18;72807
18;72808
18;72809
18;72810
18;72811
18;72820
18;72821
18;72822
18;72823
18;72824
18;72825
18;72849
18;72850
18;72851
18;72852
18;72853
18;72854
18;72855
18;72856
18;72857
18;72858
18;72859
18;72860
18;72861
18;72863
18;72826
18;11868
18;72893
18;72894
18;72895
18;72896
18;72897
19;51992
27;9204
28;14554
30;3039
32;14052
32;57790
32;60387
32;63389
38;34618
38;416
38;1065
38;1309
38;1361
38;2980
38;3119
38;3532
38;3607
38;4294
38;4524
38;6143
38;15032
38;16085
38;63857
38;65814
38;4413
38;8980
44;8355
44;31539
44;3221
45;9523
47;5211
47;5534
55;5170
55;5295
55;5481
55;5555
55;60977
55;66365
57;2038
58;5204
58;5271
58;5274
58;5340
58;65788
58;53335
59;5495
59;13441
60;5579
61;1133
64;510
65;22817
66;12212
67;13880
69;5257
70;10737
70;10738
70;52755
70;52758
70;54504
70;57151
70;57164
70;60555
70;60560
70;63795
70;63796
70;63801
70;63803
70;59761
70;58563
70;60219
70;66055
70;66056
70;66824
71;10344
71;13668
71;32850
71;48939
71;48931
71;47049
71;47065
71;12925
71;3297
71;49193
71;45686
71;31498
71;49189
71;55420
71;27513
71;55159
71;59412
71;32203
71;51198
71;46638
71;62806
71;46296
71;63725
71;57125
71;10421
71;43955
71;51100
71;61932
71;5938
71;49836
71;53504
71;53563
71;64837
71;66377
71;65326
72;2215
75;1550
75;3205
75;10981
75;953
75;5539
75;862
75;4809
75;4918
75;11493
75;30155
77;954
77;6520
77;5347
77;5874
77;9875
77;10465
77;27855
77;12694
77;6488
78;6393
79;4646
79;5037
79;3182
83;2606
83;4111
84;6176
85;1478
86;16701
86;16717
87;4819
87;8795
87;4812
87;10566
87;3395
87;42559
87;1114
87;4591
87;5750
87;8545
87;61421
87;5038
88;2901
88;3264
89;406
89;445
89;600
89;858
89;1802
89;4017
89;4438
89;340
89;377
89;663
89;734
89;819
89;895
89;4039
89;6796
89;12266
90;45507
90;46316
90;59377
90;58348
90;68819
90;70798
90;71131
90;72583
91;6602
91;8752
91;4796
91;25221
91;11615
91;11943
91;29424
91;8673
91;8502
91;5734
91;7677
91;4815
91;44324
91;67969
92;8875
92;11943
92;53742
93;15009
93;8004
93;14328
95;5767
95;11177
95;5962
95;1442
95;71376
95;72113
96;15471
96;52629
97;825
97;837
97;949
97;970
97;1909
97;4265
97;4558
97;4658
97;4705
97;7493
97;9947
97;10259
97;12308
97;59763
98;51698
98;50244
98;50248
98;50249
98;48779
98;48781
98;48782
98;49192
98;49196
98;49197
98;49198
98;52869
98;50515
98;50516
98;61705
99;981
99;50662
99;5077
99;5212
99;5217
99;5279
99;5283
99;5288
99;5338
99;5359
99;5363
99;5389
99;5429
99;5560
99;5580
99;22274
99;55402
99;34490
99;31701
99;41965
99;60242
99;57409
99;5434
100;14657
101;5453
103;8552
103;31043
103;1387
103;3529
103;6054
103;6461
103;6547
103;8347
103;8666
103;9139
103;9336
103;11736
103;26897
103;24503
103;16761
103;30952
103;6526
103;71871
104;2136
104;4053
104;6478
104;1096
104;72554
105;17200
105;29947
106;4926
106;4939
106;4958
106;5695
106;12057
106;62035
106;1168
107;5254
107;5261
107;5468
107;25112
107;32784
107;43710
107;24837
107;44882
107;49213
107;52833
107;5255
107;15310
107;5099
107;5399
107;41643
107;71352
108;5183
109;5392
109;5383
110;11070
113;1705
113;1844
113;2871
113;60045
114;9640
114;1310
115;7350
115;14025
115;25462
115;6242
115;13992
115;25724
115;44407
115;30232
115;45773
115;32183
115;62273
115;62283
115;63331
115;62274
115;62810
115;66967
117;921
117;626
120;4673
120;11232
122;32308
122;29741
122;16989
122;55954
122;62665
122;10256
122;60958
122;67070
123;1105
123;1354
123;2298
123;14284
123;31766
125;5231
125;5292
125;5335
127;3588
127;5709
131;56765
131;53339
131;58762
131;68264
132;5201
132;22400
132;5488
132;27563
132;14480
132;32549
132;62145
132;61147
132;42017
132;5291
132;15414
132;69368
132;24468
133;5075
133;5193
133;5281
133;5303
133;5390
133;5397
133;5401
133;5455
133;5486
133;5575
133;16153
133;32781
133;43668
133;44408
133;48225
133;50980
133;50983
133;57097
133;57402
133;57984
133;62428
133;62432
133;63548
133;63554
133;58765
133;64196
