UserId;RoleId
65309;4
65310;4
65311;4
65313;4
65314;4
64553;18
65316;757
65319;18
65320;18
65321;18
64517;18
64518;18
64519;18
65265;838
65323;4
65324;4
65275;202
65282;496
65283;496
65284;496
65285;496
65286;496
65287;496
65288;496
65289;496
65290;496
65291;496
65292;496
65293;496
6150;283
6768;283
9656;239
11093;602
11307;283
30003;435
5383;109
76;497
504;232
821;497
828;232
846;497
961;145
992;232
3985;497
12125;497
59761;70
60652;823
58563;70
60219;70
60958;122
53889;819
65323;842
65324;202
64990;178
60795;303
65326;4
65328;4
65330;4
65334;4
6488;819
7199;745
65166;529
65168;529
64083;819
64091;819
63029;745
61917;746
65063;133
65068;133
65069;133
61258;819
65330;202
64771;178
62692;745
57431;745
63411;345
63229;745
55096;201
804;497
65337;788
65338;4
65340;4
65341;4
65343;411
65343;4
65344;4
65345;849
65345;4
65351;411
65351;4
65352;411
65352;4
65354;739
65354;4
65355;4
65357;411
65357;4
65359;739
65359;4
64249;178
65368;18
1310;114
41251;518
52629;96
64857;177
65369;842
65369;4
65372;325
65372;4
65373;4
65376;4
65378;529
65378;4
65379;4
65381;4
65383;529
65383;4
64913;177
65365;758
64068;177
65300;202
64912;842
64700;439
65319;799
64231;742
65391;4
65392;4
65393;4
65394;4
65395;4
65398;18
65399;18
64580;819
64584;819
8415;856
56785;856
65415;540
65415;4
65416;4
65421;18
64234;742
65391;855
65392;855
65393;855
65394;855
65395;855
63393;745
65424;325
65424;4
65425;4
65426;4
65427;4
65428;4
65429;4
65431;4
65433;4
65434;4
65435;4
65436;4
65437;4
65438;4
65439;4
65440;4
65441;4
65442;4
65443;4
65444;4
65445;4
65446;4
65447;4
65448;4
65449;4
65453;4
65454;4
65455;4
65456;4
65457;4
65460;4
65462;4
65464;4
65465;4
65467;4
65468;4
65481;18
16955;159
65426;406
65431;406
65433;855
65434;855
65435;855
65436;855
65437;855
65438;855
65439;855
65440;855
65441;855
65442;855
65443;855
65444;855
65445;855
65446;855
65447;855
65448;855
65453;855
65454;855
65455;855
65456;855
65457;739
65460;739
65462;739
65464;739
65465;842
65467;739
65471;767
65472;758
65474;818
65475;767
65476;818
65478;818
65479;818
65384;18
65295;767
64523;855
64531;855
64534;855
65483;675
65484;675
65485;675
65486;675
65487;675
65488;675
65489;675
65490;675
65491;675
65492;675
65493;675
65494;675
65495;675
65496;675
65497;675
65499;675
65500;675
1458;856
12504;856
16566;843
44324;91
65470;770
65505;788
65506;788
65507;788
65508;788
65509;788
65511;4
65512;4
65513;818
65515;18
65515;178
64532;855
65328;202
5019;856
54382;745
65516;739
65516;4
65520;4
65521;4
65522;4
65525;739
65525;4
65526;4
65531;4
65532;385
65533;385
65534;849
65534;4
65536;4
65537;849
65537;4
65538;849
65538;4
65539;842
65539;4
63028;745
65540;777
63376;745
47491;303
65546;421
65549;4
65551;4
65552;18
65553;18
65354;819
65359;819
64895;743
65566;767
65577;4
65578;529
65578;4
65579;529
65579;4
65580;529
65580;4
65581;529
65581;4
65582;529
65582;4
65583;421
65584;529
65584;4
65585;4
65587;4
65588;4
65589;4
65590;4
65592;529
65592;4
65593;4
65596;18
65597;18
14111;757
14113;757
65525;819
65612;4
65613;755
65613;4
65614;4
65619;4
65621;4
65622;4
65623;4
65624;4
65625;4
65634;18
65642;18
65643;18
65649;4
65650;4
65651;4
65652;4
65653;4
65654;4
65655;4
65660;776
65662;776
65665;18
65666;18
27242;792
45052;772
65612;739
65614;739
65619;739
65621;796
65623;739
65481;177
65516;819
65320;178
65321;178
8480;303
28476;421
47491;458
29143;201
63097;201
63994;752
64885;839
61154;752
65674;4
65675;4
65676;4
65677;4
65678;4
58444;752
9314;856
52451;856
30921;856
30879;856
14119;757
65684;4
65685;4
65686;4
65687;4
65688;4
65689;4
65690;4
65691;849
65691;4
65692;4
65693;4
65694;4
65695;4
65696;4
65697;385
65698;4
65699;385
65700;4
65704;4
65705;4
65706;4
65707;4
63986;752
63996;752
64284;819
58457;856
65676;202
65724;4
65725;4
65734;18
65734;178
65735;18
65737;18
65733;758
65675;201
65738;4
65744;842
65744;4
65746;4
65754;776
65758;4
65759;842
65759;4
65760;842
65760;4
65761;842
65761;4
65762;4
65764;4
65765;4
65767;18
65769;18
65770;18
65771;18
65772;18
65773;18
65774;18
4997;857
65788;788
65788;58
65791;4
65792;18
65793;675
65794;675
65795;675
65796;675
65797;18
65798;18
65800;675
4846;747
5975;747
34511;201
32945;201
47668;201
65803;788
65804;788
65805;788
65806;4
65807;540
65807;4
65809;4
65810;4
65811;4
65812;4
65813;4
65818;758
65296;178
61248;752
61248;852
65823;4
65824;18
65825;18
65826;18
65827;18
65828;18
3209;747
65830;18
65832;18
65833;788
65834;788
65835;788
65836;788
65837;788
65838;788
65839;788
65840;788
65841;788
65842;788
65845;179
65845;4
65847;4
65852;160
65852;4
65853;18
65854;18
65856;18
65857;18
65857;704
46482;269
46482;439
65865;4
65866;4
65869;4
65870;4
65871;4
65872;4
65874;4
65875;4
65876;4
65877;4
65878;4
65879;4
65881;4
65882;4
65883;4
65885;18
10983;188
52473;606
45581;188
52456;606
30777;439
32504;501
52151;606
5399;107
65865;739
65866;739
65871;739
65874;202
65875;202
65876;202
65877;202
65879;739
65881;739
65882;739
65883;739
1162;177
23461;756
65627;775
65628;775
65629;775
65631;775
65632;775
65863;758
65384;177
65814;18
65814;38
65815;18
65100;177
65886;4
65887;4
65888;4
65889;4
62990;625
62994;625
7909;177
44131;625
52386;625
52029;625
48108;625
48028;625
47347;625
51879;752
52278;625
52282;625
52284;625
44599;625
65128;625
65131;625
64319;201
65893;18
65418;625
65894;4
65896;4
65897;4
65899;4
65900;4
60591;625
65901;775
65902;775
65903;775
65904;775
65905;775
65906;775
65909;775
65911;775
65918;4
65919;4
65920;849
65920;4
65921;4
65924;842
65924;4
65925;4
65827;498
65267;178
57247;625
64637;439
65934;849
65934;4
65936;4
65937;385
65940;849
65940;4
25344;703
16610;703
32156;747
49041;747
48120;747
63634;747
65737;162
65946;18
65950;776
65951;4
65952;4
65953;4
65954;4
65955;4
65956;4
65957;4
65958;4
65959;4
65961;4
65962;4
65963;4
65964;4
65965;4
65968;743
65968;4
65969;18
31918;792
65978;18
65981;775
65982;4
65983;4
65985;4
65987;4
65989;4
65998;4
66000;4
66001;4
66002;18
32669;858
47830;858
439;858
532;858
558;858
570;858
599;858
691;858
710;858
727;858
807;858
962;858
983;858
1113;858
1237;858
1291;858
1321;858
1328;858
1382;858
1403;858
1504;858
1523;858
1602;858
1655;858
1698;858
1855;858
1916;858
1937;858
1976;858
2012;858
2051;858
2097;858
2315;858
2455;858
2467;858
2486;858
2509;858
2650;858
2664;858
2693;858
2761;858
2873;858
3014;858
3015;858
3031;858
3083;858
3136;858
3170;858
3234;858
3236;858
3246;858
3269;858
3299;858
3301;858
3360;858
3363;858
3368;858
3376;858
3379;858
3384;858
3386;858
3389;858
3467;858
3490;858
3635;858
3640;858
3647;858
3664;858
3718;858
4011;858
4315;858
4556;858
4600;858
4718;858
4749;858
4763;858
4767;858
4771;858
4784;858
5102;858
5232;858
5597;858
5610;858
5769;858
5803;858
5869;858
5949;858
5994;858
6002;858
6069;858
6120;858
6408;858
6411;858
6466;858
6507;858
6511;858
6648;858
6757;858
6993;858
7004;858
7011;858
7015;858
7068;858
7143;858
7146;858
7186;858
7194;858
7229;858
7255;858
7611;858
7612;858
7680;858
7704;858
7729;858
7868;858
7893;858
7928;858
8220;858
8238;858
8288;858
8356;858
8377;858
8394;858
8424;858
8434;858
8487;858
8495;858
8551;858
8569;858
8590;858
8600;858
8657;858
8659;858
8693;858
8736;858
8737;858
8843;858
8877;858
8881;858
8900;858
8904;858
8952;858
8955;858
8961;858
8968;858
8971;858
8994;858
9018;858
9037;858
9064;858
9096;858
9120;858
9122;858
9129;858
9130;858
9142;858
9164;858
9184;858
9213;858
9220;858
9231;858
9236;858
9237;858
9240;858
9241;858
9242;858
9245;858
9263;858
9296;858
9313;858
9319;858
9340;858
9343;858
9354;858
9371;858
9431;858
9440;858
9452;858
9486;858
9488;858
9492;858
9500;858
9541;858
9548;858
9566;858
9588;858
9601;858
9605;858
9657;858
9683;858
9696;858
9719;858
9741;858
9750;858
9751;858
9858;858
9874;858
9961;858
9979;858
10003;858
10011;858
10036;858
10044;858
10066;858
10069;858
10093;858
10176;858
10224;858
10394;858
10398;858
10423;858
10499;858
10993;858
10995;858
11013;858
11017;858
11033;858
11051;858
11053;858
11120;858
11135;858
11155;858
11203;858
11209;858
11213;858
11233;858
11235;858
11259;858
11266;858
11278;858
11280;858
11285;858
11308;858
11352;858
11369;858
11371;858
11403;858
11408;858
11419;858
11429;858
11438;858
11448;858
11459;858
11778;858
11801;858
11828;858
11839;858
11859;858
11861;858
11880;858
11896;858
11900;858
11908;858
11910;858
11927;858
11928;858
11930;858
11944;858
11963;858
11969;858
11979;858
12051;858
23089;858
25265;858
27850;858
28532;858
23121;858
27439;858
28509;858
21713;858
21056;858
21057;858
20944;858
20979;858
27545;858
28213;858
12665;858
12683;858
23231;858
27578;858
23019;858
22971;858
25670;858
24330;858
27082;858
22799;858
12722;858
25269;858
25277;858
14243;858
14509;858
14556;858
14559;858
28592;858
27092;858
22355;858
21457;858
21600;858
14898;858
14934;858
21741;858
15026;858
15036;858
27024;858
15169;858
15202;858
15536;858
15613;858
15818;858
27172;858
16340;858
16513;858
16525;858
16747;858
16753;858
16755;858
16799;858
17106;858
11104;858
11328;858
11344;858
11363;858
11509;858
11527;858
11529;858
11728;858
31456;858
44992;858
52129;858
44804;858
41700;858
32125;858
30120;858
34331;858
34342;858
53894;858
41255;858
52199;858
34450;858
52547;858
50491;858
41207;858
48438;858
41212;858
31846;858
47360;858
34399;858
29346;858
28632;858
29491;858
29797;858
43671;858
66015;4
66016;4
66018;4
66021;4
66022;4
66023;4
66024;4
66025;4
47830;18
439;18
532;18
558;18
599;18
691;18
710;18
727;18
807;18
962;18
1113;18
1237;18
1291;18
1321;18
1328;18
1403;18
1504;18
1523;18
1602;18
1655;18
1698;18
1916;18
1937;18
1976;18
2012;18
2051;18
2097;18
2315;18
2455;18
2467;18
2486;18
2509;18
2650;18
2664;18
2693;18
2761;18
2873;18
3014;18
3015;18
3031;18
3083;18
3136;18
3170;18
3234;18
3236;18
3246;18
3269;18
3299;18
3301;18
3322;18
3327;18
3360;18
3368;18
3376;18
3379;18
3384;18
3386;18
3467;18
3490;18
3575;18
3635;18
3640;18
3647;18
3664;18
3718;18
4011;18
4315;18
4556;18
4600;18
4718;18
4749;18
4763;18
4771;18
4784;18
5102;18
5232;18
5541;18
5597;18
5610;18
5769;18
5803;18
5869;18
5949;18
6002;18
6120;18
6167;18
6408;18
6411;18
6466;18
6511;18
6648;18
6757;18
6993;18
7004;18
7015;18
7068;18
7137;18
7143;18
7146;18
7186;18
7194;18
7229;18
7255;18
7573;18
7611;18
7612;18
7704;18
7729;18
7868;18
7893;18
7928;18
8220;18
8238;18
8356;18
8394;18
8424;18
8434;18
8473;18
8487;18
8495;18
8551;18
8569;18
8577;18
8600;18
8657;18
8693;18
8736;18
8737;18
8843;18
8844;18
8871;18
8877;18
8881;18
8900;18
8904;18
8909;18
8952;18
8955;18
8961;18
8968;18
8971;18
8994;18
9018;18
9037;18
9064;18
9096;18
9120;18
9122;18
9129;18
9130;18
9142;18
9164;18
9184;18
9213;18
9220;18
9231;18
9236;18
9237;18
9240;18
9241;18
9263;18
9278;18
9296;18
9313;18
9319;18
9340;18
9343;18
9354;18
9371;18
9431;18
9440;18
9486;18
9488;18
9492;18
9500;18
9541;18
9548;18
9566;18
9588;18
9601;18
9605;18
9657;18
9683;18
9696;18
9712;18
9719;18
9724;18
9741;18
9750;18
9751;18
9753;18
9858;18
9874;18
9961;18
9979;18
10003;18
10011;18
10036;18
10044;18
10066;18
10069;18
10093;18
10176;18
10224;18
10394;18
10398;18
10423;18
10499;18
10995;18
11013;18
11017;18
11033;18
11051;18
11053;18
11135;18
11203;18
11209;18
11213;18
11259;18
11278;18
11280;18
11308;18
11352;18
11371;18
11403;18
11408;18
11438;18
11448;18
11459;18
11778;18
11828;18
11839;18
11859;18
11880;18
11896;18
11900;18
11908;18
11910;18
11927;18
11928;18
11930;18
11944;18
11969;18
11979;18
12051;18
23066;18
22971;18
28592;18
14934;18
27172;18
11104;18
11328;18
11344;18
11363;18
11509;18
11527;18
11529;18
11728;18
29797;18
41951;858
30506;858
34426;858
30127;858
30134;858
30135;858
30138;858
5151;858
5161;858
5168;858
5195;858
5213;858
5228;858
5229;858
5239;858
5246;858
5247;858
5273;858
5280;858
5300;858
5314;858
5330;858
5348;858
5374;858
5378;858
5393;858
5407;858
5411;858
5426;858
5427;858
5445;858
5470;858
5482;858
5487;858
5519;858
5559;858
27841;858
24853;858
24876;858
27558;858
14508;858
22516;858
25345;858
49653;858
45264;858
45267;858
30239;858
55044;858
44409;858
44411;858
52160;858
32021;858
28875;858
41966;858
4636;858
59879;858
6592;811
7711;811
8180;811
9794;811
9934;811
10553;811
10961;811
11057;811
11584;811
45791;811
65878;202
65856;178
66007;775
66009;775
66018;643
66021;529
66022;529
66023;529
66025;529
65983;411
65985;411
65987;411
65992;385
65998;411
66001;412
66037;643
66037;4
66038;700
66038;4
66039;700
66039;4
65951;796
65952;796
65953;796
65954;796
65955;796
65956;796
65957;796
65958;796
65961;796
65962;796
65963;796
65964;796
65965;796
65746;743
65762;743
65764;743
1135;811
1498;811
2860;811
4202;811
4748;811
4750;811
5719;811
5773;811
6519;811
12004;811
12041;811
12042;811
12115;811
12195;811
12272;811
12509;811
12525;811
5382;858
66050;767
66054;777
66060;767
66062;4
66065;4
66066;4
66068;842
66068;4
66069;4
66070;842
66070;4
66072;842
66072;4
66074;4
66075;842
66075;4
66076;4
66078;842
66078;4
66079;842
66079;4
66080;4
66081;842
66081;4
66085;4
66086;4
66088;4
66089;842
66089;4
66090;842
66090;4
66091;18
66092;18
12102;452
5382;788
66093;4
66094;4
66095;4
66097;4
66098;4
66099;849
66099;4
66100;18
65758;540
65765;540
577;478
1876;478
4196;478
7103;478
10568;478
12354;478
12375;478
12376;478
66117;788
66117;133
66118;788
66119;788
66121;4
66122;4
66124;4
66126;4
66127;4
66128;4
66129;842
66129;4
66130;842
66130;4
66131;4
66132;4
66133;4
66134;4
66135;4
66136;4
66137;4
66138;4
66139;18
61311;142
65666;452
2;177
103;670
105;670
1155;142
1216;177
1441;142
1458;670
1520;142
1727;858
1815;177
1842;226
1852;226
1862;313
1868;226
2904;741
2994;142
3002;142
3054;142
3251;670
3699;142
3721;142
3837;811
4710;177
4715;313
4777;741
4856;434
5019;670
5066;142
5216;173
5422;296
5493;142
5621;313
5690;313
5694;211
5696;811
5963;296
5987;437
6022;313
6043;211
6058;211
6060;211
6128;142
6196;741
6233;211
6235;211
6247;738
6292;211
6395;211
6396;211
6400;211
6402;211
6404;211
6407;211
6412;211
6420;211
6558;142
6616;177
6816;296
6852;177
6978;177
7228;142
7552;177
7667;741
7722;811
7870;211
7903;177
8069;142
8097;738
8098;738
8099;738
8292;738
8415;670
8498;142
8767;741
8812;741
8912;741
9300;437
9314;670
9517;177
9549;313
9634;434
9717;741
9767;373
9881;373
9985;142
10212;741
10222;177
10323;373
10371;373
10540;811
10589;741
11052;177
11199;313
11433;211
11864;177
12059;811
12504;670
12552;177
23442;741
27390;142
27852;434
27448;142
25567;738
24863;434
23390;253
14555;313
22359;741
22526;741
22980;741
15402;173
15405;142
15422;142
15839;142
16044;211
16189;142
16580;437
16730;296
16849;373
16978;142
42612;546
53733;142
47201;253
41931;177
47204;253
47206;253
47207;253
47209;253
46979;546
46980;546
46984;546
46989;546
46996;546
46997;546
44995;858
41420;253
47003;546
47015;546
47195;296
55283;546
54964;437
48577;738
55117;546
56554;142
34525;173
54980;741
50360;253
48286;437
50364;253
50371;253
50373;253
50374;253
47052;670
44278;437
47341;546
47350;546
47351;546
46025;437
47352;546
55494;738
55891;313
55464;617
44143;617
55892;313
41273;437
29616;738
44183;617
44185;617
44188;617
44195;617
44197;617
55897;313
52730;738
54229;738
50996;253
51021;253
999;345
1360;345
1379;345
1488;345
1739;345
1811;345
1834;345
65634;296
65869;202
65870;202
65872;202
65373;693
65813;693
58270;142
66144;18
59958;672
64279;693
65791;202
66065;411
66066;411
66074;739
66076;739
66085;496
66086;496
66088;739
66125;421
63277;752
65823;202
65738;202
58319;672
57765;741
60207;142
66094;610
65886;202
65888;202
65889;202
58996;741
58997;741
65597;699
66149;4
66150;4
66152;4
66153;4
66154;4
66155;4
66157;4
66159;4
66163;4
66164;4
66165;4
66166;4
66167;4
66168;4
66169;4
66170;4
66171;4
66172;4
66173;4
66174;4
66175;4
66176;4
66177;4
66178;4
66182;4
66183;4
66184;4
66187;18
1387;103
2646;295
3529;103
4034;295
6054;103
6265;381
6266;381
6269;381
6461;103
6547;103
6748;187
6938;383
7669;383
8347;103
8430;295
8666;103
9139;103
9336;103
10148;162
10490;735
11214;211
11736;103
11920;295
26897;103
27996;735
28003;735
24503;103
12768;735
12771;381
12772;381
13450;383
14040;381
14322;607
26180;550
15174;607
16062;515
16761;103
47583;676
47467;676
47468;676
47469;676
55152;676
55154;676
55160;676
55161;676
55163;676
51698;98
52474;607
52476;607
52477;607
56109;676
46489;676
46491;676
56552;383
49606;676
46515;676
46519;676
34287;550
52455;607
50244;98
50248;98
50249;98
54990;607
47178;676
47182;676
47185;676
48779;98
48781;98
48782;98
49192;98
55661;607
55662;607
49196;98
49197;98
49198;98
52869;98
48949;515
51892;607
51899;607
51900;607
51901;607
50515;98
50516;98
51917;607
51922;607
30952;103
42974;607
52722;383
50002;676
44612;735
47280;676
47282;676
66004;18
66004;602
65853;819
63098;676
63101;676
65797;752
65797;742
59688;607
61892;676
61893;676
61898;676
63114;607
63115;607
61705;98
65824;742
66149;842
66150;842
66163;842
66167;842
66168;842
66169;842
66170;842
66171;842
66172;842
66173;842
66174;842
66175;842
66176;842
66177;842
66178;842
66182;842
66183;842
66184;842
60507;607
60509;735
60513;676
60514;676
2881;594
3149;594
3232;594
9712;819
9712;742
23831;414
28455;414
28460;414
28468;414
28124;414
28127;414
28133;414
28138;414
13967;385
28141;414
28151;414
28154;414
28161;414
28164;414
27641;414
15588;414
15593;414
15596;414
15599;414
15600;414
15601;414
15608;414
15782;414
17194;594
34608;414
51505;414
31067;414
41168;414
32215;414
32217;414
29984;414
65885;518
65735;178
65313;160
66062;510
66121;158
66122;158
66131;158
66132;158
66133;158
66134;158
66135;158
66136;158
66137;158
66138;158
65824;852
66146;758
66155;739
66159;496
58783;594
66190;4
66191;767
66192;4
66193;4
66194;4
66195;849
66195;4
66196;4
66197;325
66197;4
66198;4
66199;4
66200;842
66200;4
66201;842
66201;4
66202;18
66203;18
4336;574
4895;574
6527;574
6920;574
9753;747
9758;574
10928;574
11347;574
28746;574
66206;767
66209;4
66210;4
66212;4
66213;4
66217;4
66218;4
66221;4
66225;4
66227;4
66228;4
66230;4
66231;4
66233;4
66235;4
66238;4
66239;4
66240;4
66242;4
66243;4
66247;4
66249;4
66251;591
66254;325
66254;4
66257;421
66258;4
66261;4
66264;4
66265;4
66266;18
66266;451
66153;202
66164;158
66165;158
66166;158
66097;202
66098;202
66198;739
464;439
9753;742
65553;178
65815;178
65798;178
61904;602
65826;178
66297;4
66300;4
66301;4
66302;18
65771;178
65772;178
66225;739
66225;819
66227;739
66227;819
66228;739
66228;819
66230;739
66230;819
66258;739
66261;739
66261;819
66264;739
66264;819
66265;739
66265;819
66297;796
66298;421
10441;858
66315;4
66317;4
66318;4
66319;4
66321;4
66322;4
66324;4
66325;4
66326;18
66327;18
10441;18
66329;4
66306;776
66310;793
66330;4
66258;819
8844;742
65853;742
66337;4
66347;4
66348;4
66349;4
66350;4
66351;4
66354;4
66356;675
66357;18
1387;584
3529;584
6054;584
26897;584
24503;584
25977;858
16761;584
34668;643
41756;643
34313;643
42276;217
47646;201
42299;312
41879;643
42960;643
58272;217
66210;202
66335;775
66343;421
66346;421
66359;788
66360;788
66362;788
66364;788
66365;788
66365;55
66366;788
66367;788
66370;18
63631;643
61798;643
64035;746
64035;819
63193;643
4478;643
5601;217
56778;529
28630;643
41906;643
256;279
595;279
623;279
830;279
860;279
865;279
878;279
879;279
896;279
906;279
909;279
1742;279
1758;279
1907;279
2161;279
2244;279
4641;279
4659;279
5717;279
8891;279
9434;279
9571;279
13435;279
53734;279
54015;279
58271;217
63426;643
66376;18
66377;4
66378;4
66381;4
66382;18
66383;18
66384;18
66384;178
66385;18
66385;178
66386;18
66386;178
66387;18
64763;643
63411;279
1695;458
5030;312
6227;643
6940;312
8844;819
9350;312
11348;458
11791;458
44539;643
31044;643
32450;643
49696;458
63672;458
65858;18
64898;540
66351;202
66354;202
66394;4
66396;842
66396;4
66398;18
66399;18
66399;178
66080;540
66380;421
66381;796
66124;540
59337;643
60795;458
65767;178
58335;643
60500;529
11925;858
56514;643
66404;4
66405;4
66406;4
66407;4
66412;4
66416;4
66419;4
66420;4
66421;4
66422;4
66423;4
66424;4
66425;4
66426;4
66427;4
66428;4
66429;4
66430;4
66431;4
66432;4
66433;4
63422;643
63427;643
61644;201
66434;178
4016;518
4723;458
4723;298
11312;858
11925;18
11986;458
16127;223
30468;501
51126;439
51126;447
5291;132
15414;132
61421;87
62707;602
66436;4
66437;4
66438;4
66441;4
66442;4
66444;4
66449;4
66450;4
66451;4
340;89
377;89
663;89
734;89
819;89
895;89
4039;89
6796;89
11312;18
11986;177
12266;89
24860;312
31074;643
62211;328
66387;178
66434;18
66449;743
66196;693
1210;643
4203;472
6696;643
24866;217
24518;643
48055;188
41286;188
42966;643
10851;139
10863;139
54841;760
66455;269
66455;4
66456;166
66456;4
66457;269
66457;4
66460;4
66461;4
66463;4
66465;849
66465;4
66466;4
66467;4
66468;4
66403;385
66404;739
66405;806
66406;755
66407;739
66412;739
66416;739
66419;739
66420;739
66421;739
61594;643
66391;758
66393;758
59542;643
66436;739
66437;739
66441;739
66442;739
66444;739
6453;752
6453;742
11994;445
46211;852
44872;202
66460;842
66480;4
66483;4
66484;4
66488;4
66489;4
66490;4
66492;4
66493;4
66494;849
66494;4
66498;849
66498;4
66499;849
66499;4
66500;4
66505;4
66507;4
66508;4
66509;4
64426;859
66330;842
66233;842
66238;842
61252;739
58302;201
10106;217
46459;843
42275;217
49697;303
42302;217
65619;819
65462;819
65464;819
65858;704
66484;842
66488;842
66489;842
66490;842
66493;842
65251;752
66515;776
66516;776
66518;4
66519;4
66521;4
66522;4
66523;4
66524;4
66525;4
66526;4
66527;18
66336;473
66069;743
66074;819
66076;819
66088;819
66155;819
66198;819
1183;473
2670;285
4814;439
66467;739
66468;739
66480;202
66483;202
66500;202
66505;202
66507;202
66328;767
59965;643
66538;4
66539;325
66539;4
66540;4
66547;4
66548;4
66549;4
66550;18
66301;842
54365;858
66569;4
66572;4
66574;4
66576;4
66580;4
66231;743
65103;797
65103;742
66580;842
5819;860
21059;860
15042;858
34521;860
48282;860
66329;540
66478;18
66616;4
66619;4
62629;849
66337;842
66628;776
66630;18
2646;843
4034;843
31339;406
66651;788
66652;788
66653;4
66654;4
66655;4
66657;18
16582;858
50337;303
65614;819
62950;858
65251;166
66661;4
66663;18
1986;843
16582;18
66617;385
66621;421
66622;421
66623;421
66347;202
66348;202
66350;202
66656;625
66676;4
66677;4
66678;4
66680;4
66682;4
66683;4
66684;4
66685;4
66687;4
66688;849
66688;4
66689;4
66690;18
66691;18
66579;421
66581;421
66438;201
66540;676
4844;444
66378;842
66699;758
66700;767
5371;819
5379;819
8656;819
11029;819
11286;819
11764;819
27840;819
27852;819
24840;819
24878;819
25649;819
25664;819
12729;819
13500;819
21443;421
15027;819
17131;819
30123;819
29252;819
66710;4
66712;4
5540;819
6453;439
8675;819
9585;819
9725;819
10446;819
42531;752
29393;819
65614;752
65619;752
66724;4
66725;4
66726;4
66727;4
66733;259
66733;4
66734;18
66735;18
65462;752
65464;752
65354;752
65359;752
65516;752
65525;752
66357;178
63987;752
61258;752
61259;752
60115;439
64584;752
6488;752
7133;819
8633;819
8934;819
8936;752
9574;819
9634;819
11041;819
27860;819
24863;819
14999;858
42936;858
53889;752
49187;201
29334;752
29344;819
31750;819
29821;643
4978;705
66728;421
66732;421
63417;643
66743;775
66744;775
66745;775
66746;775
66747;849
66747;4
66748;849
66748;4
66750;18
62636;849
63425;643
60879;819
4000;819
5733;819
7871;605
9625;819
10367;819
34549;819
42936;18
31354;411
50478;819
48379;819
56213;411
28634;643
30128;819
51227;819
66758;4
66759;4
63376;819
66687;739
66760;18
63286;411
66764;18
66765;4
66766;4
66767;4
66768;4
66771;4
66772;4
66774;4
66775;4
66777;4
66781;4
66782;4
66783;4
66784;4
66785;4
66786;4
66787;18
49907;745
53280;745
66782;842
66091;178
66788;4
66790;4
7922;742
10977;742
66766;739
66767;739
66771;406
66772;406
66774;406
66775;610
66783;406
66784;406
66785;406
66786;406
64378;745
64923;745
65268;819
66798;18
66804;4
66805;4
66806;4
66807;4
66810;4
66812;4
66815;18
66815;453
66788;610
66790;610
66819;18
64374;745
64800;745
66750;178
66821;18
66825;4
66826;18
66701;758
66202;178
26898;842
13568;842
15332;842
53718;862
52496;862
52498;862
55817;842
55279;862
49137;862
49138;862
49141;862
49144;862
49147;862
49148;862
56338;862
54442;862
54444;862
54445;862
55415;862
55416;862
55418;862
49107;862
49108;862
49109;862
49119;862
49120;862
49122;862
49123;862
49126;862
49128;862
49129;862
51870;862
51871;862
51877;862
51878;862
51883;862
53123;862
50691;862
50693;862
784;705
4830;705
66766;819
66767;819
66777;819
66680;819
66687;819
66845;4
66847;4
66848;4
66849;4
66850;4
66851;4
66852;4
66853;758
66854;4
66856;18
66856;178
66857;18
66859;18
66859;469
66860;18
66861;18
66862;18
6526;103
32230;643
66709;18
64919;745
58078;862
58082;862
58083;862
58084;862
58085;862
58086;862
58087;862
58088;862
58089;862
58543;862
58544;862
58545;862
57103;862
66800;758
66868;18
66869;788
66870;788
66870;133
66872;788
66872;133
66873;788
66874;788
66875;788
66876;788
66877;788
66878;4
66880;4
66881;4
66883;4
66884;4
66886;4
66887;4
66888;4
66889;4
66890;4
66891;4
66892;4
66893;4
66895;4
66898;4
66899;18
66900;18
66901;18
66901;685
66903;18
7198;858
11166;858
66909;4
66910;18
66911;18
66912;18
66912;177
66913;18
66913;178
66914;18
66914;178
7198;18
11166;18
66915;4
66916;4
66918;4
66919;4
66920;4
66921;4
66922;4
66923;4
66924;4
66925;4
66926;4
66927;4
66928;4
66929;4
66930;4
66931;4
66933;4
4879;742
27513;71
65624;739
65624;745
66779;625
66931;610
66935;421
58627;414
66801;767
66450;604
66451;604
66844;385
66845;739
66847;739
66854;202
66880;842
66887;739
66888;739
66889;739
66890;739
66891;739
66892;739
66893;739
66895;739
66898;739
66909;842
62986;540
66940;4
66941;4
66942;4
66943;4
66944;4
66945;4
66955;18
66956;18
66957;18
66958;18
66820;18
112;177
644;213
1501;213
3262;213
4271;213
4442;213
4727;373
8936;162
12016;178
12116;213
12467;467
15564;188
55159;71
56433;745
56336;201
45847;201
49076;643
51645;437
5077;99
5206;293
5212;99
5217;99
5236;293
5279;99
5283;99
5288;99
5290;293
5306;254
5320;293
5338;99
5354;293
5358;293
5359;99
5363;99
5389;99
5408;254
5429;99
5431;293
5433;254
5459;293
5506;293
5513;254
5560;99
5580;99
14655;293
22274;99
16188;293
45399;254
52471;293
55401;293
55402;99
34490;99
55040;293
54004;293
45584;254
44884;254
32058;293
31701;99
30957;293
30959;293
41965;99
42018;293
42019;293
50985;293
66005;809
66008;809
66010;809
66011;809
66307;809
66309;809
66311;809
66312;809
66313;809
66314;809
62868;809
62870;809
62871;809
65907;809
65910;809
65913;809
65917;809
