id_user;id_permission
8266;6931
8274;6931
8276;6931
8292;6931
10250;6931
13737;6931
13865;6931
13880;6931
13890;6931
14004;6931
14005;6931
14006;6931
14076;6931
32135;6931
32144;6931
21130;6931
32156;6931
32161;6931
32183;6931
10128;6931
10130;6931
10131;6931
10134;6931
10135;6931
10136;6931
10263;6931
10265;6931
10269;6931
32194;6931
32203;6931
32204;6931
32205;6931
32214;6931
32215;6931
32217;6931
32230;6931
7433;6931
7532;6931
7534;6931
9872;6931
10498;6931
10503;6931
32284;6931
32288;6931
32295;6931
7384;6931
7737;6931
7792;6931
8792;6931
9896;6931
10490;6931
13739;6931
14050;6931
14074;6931
32321;6931
32327;6931
32367;6931
32368;6931
32441;6931
32442;6931
32450;6931
32473;6931
32486;6931
32499;6931
25583;6931
22743;6931
32575;6931
7554;6931
8185;6931
9133;6931
13988;6931
30654;6931
7471;6931
7810;6931
8915;6931
13577;6931
13725;6931
13884;6931
10846;6931
32759;6931
32769;6931
32775;6931
32800;6931
32850;6931
32871;6931
32893;6931
32941;6931
32945;6931
32958;6931
32959;6931
32963;6931
32966;6931
32968;6931
33016;6931
33017;6931
33023;6931
33110;6931
33169;6931
33231;6931
7389;6931
9808;6931
33245;6931
33246;6931
63;6931
102;6931
412;6931
783;6931
1670;6931
3529;6931
4592;6931
7258;6931
7545;6931
7596;6931
7618;6931
7659;6931
7668;6931
7669;6931
7670;6931
7672;6931
7840;6931
7994;6931
8084;6931
8097;6931
8098;6931
8099;6931
8141;6931
8189;6931
8191;6931
8197;6931
8242;6931
8253;6931
10275;6931
10303;6931
10344;6931
10373;6931
10382;6931
10383;6931
12765;6931
12792;6931
13027;6931
13183;6931
13668;6931
13697;6931
13744;6931
13766;6931
13771;6931
13911;6931
13922;6931
13939;6931
13961;6931
13992;6931
13999;6931
14017;6931
14018;6931
14021;6931
14022;6931
14057;6931
14410;6931
14463;6931
34161;6931
34169;6931
34171;6931
34176;6931
34181;6931
34188;6931
34196;6931
34226;6931
34250;6931
34287;6931
34297;6931
34313;6931
34400;6931
34482;6931
34483;6931
34484;6931
34486;6931
34511;6931
34549;6931
34581;6931
34582;6931
34584;6931
34608;6931
34611;6931
34662;6931
34668;6931
34677;6931
34707;6931
41012;6931
41032;6931
41042;6931
41043;6931
41076;6931
41086;6931
41096;6931
41168;6931
41170;6931
41171;6931
41187;6931
41213;6931
41236;6931
41261;6931
41262;6931
41266;6931
41279;6931
41317;6931
41318;6931
41323;6931
41339;6931
41340;6931
41343;6931
41348;6931
41353;6931
41367;6931
41369;6931
41386;6931
41420;6931
41452;6931
41455;6931
41467;6931
41470;6931
41525;6931
41526;6931
41548;6931
41556;6931
41570;6931
41583;6931
41623;6931
41633;6931
41683;6931
41686;6931
6793;6931
41739;6931
41743;6931
41756;6931
41757;6931
41760;6931
41796;6931
41798;6931
41806;6931
41879;6931
41904;6931
41906;6931
41942;6931
41943;6931
42002;6931
42011;6931
42012;6931
42038;6931
42068;6931
42087;6931
42089;6931
42144;6931
42165;6931
42171;6931
42172;6931
42201;6931
42206;6931
42220;6931
42221;6931
42256;6931
42386;6931
42387;6931
42388;6931
42417;6931
42485;6931
42487;6931
42488;6931
42497;6931
42516;6931
42531;6931
42556;6931
42612;6931
42621;6931
42636;6931
42639;6931
42664;6931
42666;6931
42829;6931
42859;6931
42877;6931
42887;6931
6418;6931
42906;6931
42907;6931
42917;6931
42930;6931
42959;6931
42960;6931
42966;6931
42974;6931
43020;6931
43640;6931
43643;6931
43658;6931
43682;6931
43683;6931
43685;6931
5854;6931
43881;6931
43893;6931
43942;6931
1236;6931
10017;6931
25299;6931
12768;6931
43955;6931
43957;6931
43958;6931
43960;6931
43963;6931
43964;6931
43968;6931
44009;6931
44011;6931
44061;6931
44087;6931
44089;6931
44090;6931
44091;6931
44102;6931
44115;6931
44116;6931
44131;6931
44132;6931
44133;6931
44139;6931
44142;6931
44143;6931
44183;6931
44185;6931
44188;6931
44194;6931
44195;6931
44196;6931
44197;6931
44200;6931
44202;6931
44203;6931
44275;6931
44320;6931
44364;6931
44368;6931
44407;6931
44450;6931
44474;6931
44508;6931
44527;6931
44539;6931
44541;6931
44555;6931
44557;6931
44566;6931
44568;6931
44571;6931
44599;6931
44612;6931
44624;6931
44664;6931
44724;6931
44725;6931
44739;6931
44740;6931
44775;6931
44813;6931
44814;6931
44819;6931
44820;6931
44829;6931
44831;6931
44872;6931
44905;6931
44919;6931
44925;6931
44982;6931
45029;6931
45041;6931
45057;6931
45060;6931
45071;6931
45112;6931
45218;6931
45219;6931
45232;6931
45258;6931
45271;6931
45309;6931
45375;6931
45376;6931
45379;6931
45380;6931
45435;6931
45439;6931
45500;6931
45502;6931
45507;6931
45519;6931
45561;6931
8174;6931
45600;6931
45603;6931
45607;6931
45616;6931
45686;6931
6054;6931
15438;6931
45744;6931
45748;6931
45773;6931
45847;6931
45856;6931
45860;6931
45889;6931
45898;6931
45929;6931
45931;6931
45981;6931
45982;6931
45984;6931
45985;6931
46007;6931
46089;6931
46175;6931
46177;6931
46178;6931
46185;6931
46211;6931
46224;6931
46225;6931
46228;6931
46293;6931
46296;6931
46298;6931
46301;6931
46302;6931
46304;6931
46305;6931
46316;6931
46319;6931
46397;6931
46415;6931
46446;6931
46452;6931
46457;6931
46482;6931
46487;6931
46489;6931
46491;6931
46494;6931
46495;6931
46496;6931
46515;6931
46519;6931
46560;6931
46585;6931
46586;6931
46590;6931
46628;6931
46629;6931
46637;6931
46638;6931
46639;6931
95;6931
129;6931
1878;6931
1891;6931
2028;6931
2541;6931
2543;6931
2551;6931
2555;6931
2556;6931
2558;6931
2559;6931
4044;6931
4047;6931
4094;6931
5735;6931
5849;6931
5850;6931
5851;6931
5853;6931
5865;6931
5866;6931
6019;6931
6430;6931
6432;6931
6545;6931
6666;6931
6667;6931
6801;6931
7630;6931
7631;6931
7991;6931
8064;6931
8207;6931
8212;6931
8251;6931
24829;6931
12702;6931
12703;6931
12708;6931
24490;6931
24505;6931
24535;6931
24540;6931
12973;6931
13058;6931
13124;6931
13308;6931
13736;6931
14392;6931
22817;6931
45121;6931
30909;6931
30911;6931
33123;6931
29523;6931
46680;6931
46681;6931
46683;6931
46737;6931
46739;6931
46766;6931
46773;6931
46791;6931
46795;6931
46821;6931
46912;6931
46933;6931
46948;6931
46977;6931
46979;6931
46980;6931
46981;6931
46983;6931
46984;6931
46989;6931
46990;6931
46991;6931
46992;6931
46994;6931
46996;6931
46997;6931
46998;6931
47000;6931
47001;6931
47002;6931
47003;6931
47004;6931
47006;6931
47014;6931
47015;6931
47046;6931
47047;6931
47049;6931
47065;6931
47083;6931
47132;6931
47136;6931
47137;6931
47142;6931
47147;6931
47148;6931
47150;6931
47178;6931
47182;6931
47185;6931
47201;6931
47204;6931
47206;6931
47207;6931
47209;6931
47210;6931
47213;6931
47224;6931
47228;6931
47232;6931
47240;6931
47269;6931
47273;6931
47280;6931
47281;6931
47282;6931
47286;6931
47291;6931
47341;6931
47342;6931
47349;6931
47350;6931
47351;6931
47352;6931
47375;6931
47378;6931
47467;6931
47468;6931
47469;6931
47472;6931
47476;6931
47483;6931
47494;6931
47502;6931
47503;6931
47505;6931
47574;6931
47583;6931
47587;6931
47588;6931
47597;6931
47599;6931
47615;6931
47646;6931
47651;6931
47660;6931
47667;6931
47668;6931
47797;6931
47798;6931
47800;6931
47812;6931
47816;6931
47820;6931
47886;6931
47898;6931
47955;6931
47961;6931
47962;6931
47984;6931
47992;6931
48022;6931
48037;6931
48049;6931
48120;6931
48122;6931
48124;6931
48131;6931
48134;6931
48147;6931
48151;6931
48156;6931
48179;6931
48182;6931
48185;6931
48164;6931
48211;6931
48212;6931
48228;6931
48234;6931
48261;6931
48262;6931
48324;6931
48332;6931
48370;6931
48373;6931
48379;6931
48489;6931
48490;6931
48496;6931
48504;6931
48519;6931
48556;6931
48561;6931
48571;6931
48577;6931
48578;6931
48583;6931
48589;6931
48773;6931
48779;6931
48781;6931
48782;6931
48801;6931
48903;6931
48931;6931
48939;6931
48940;6931
48943;6931
48944;6931
49008;6931
49009;6931
49017;6931
49033;6931
49038;6931
49039;6931
49041;6931
49049;6931
13371;6931
49059;6931
49062;6931
49067;6931
49070;6931
49071;6931
49076;6931
49097;6931
49107;6931
49108;6931
49109;6931
49117;6931
49119;6931
49120;6931
49121;6931
49122;6931
49123;6931
49126;6931
49128;6931
49129;6931
49136;6931
49137;6931
49138;6931
49141;6931
49144;6931
49147;6931
49148;6931
49161;6931
49162;6931
49178;6931
49180;6931
49185;6931
49186;6931
49187;6931
49189;6931
49192;6931
49193;6931
49196;6931
49197;6931
49198;6931
49241;6931
49245;6931
49249;6931
49267;6931
49271;6931
49272;6931
49300;6931
49302;6931
49437;6931
49443;6931
49453;6931
49458;6931
49528;6931
49529;6931
49530;6931
49531;6931
49533;6931
49534;6931
49541;6931
49558;6931
49561;6931
49578;6931
49580;6931
49606;6931
49670;6931
49673;6931
49682;6931
49714;6931
49728;6931
49733;6931
49776;6931
49784;6931
49808;6931
49810;6931
49825;6931
49827;6931
49836;6931
49865;6931
49894;6931
49907;6931
49908;6931
49909;6931
49923;6931
49944;6931
49961;6931
49985;6931
49996;6931
49997;6931
50000;6931
50002;6931
50016;6931
50017;6931
50089;6931
50244;6931
50247;6931
50248;6931
50249;6931
50279;6931
50329;6931
50357;6931
50358;6931
50360;6931
50364;6931
50368;6931
50370;6931
50371;6931
50373;6931
50374;6931
50398;6931
50408;6931
50411;6931
50412;6931
50418;6931
50420;6931
50422;6931
50427;6931
50429;6931
50439;6931
50452;6931
50453;6931
50478;6931
50484;6931
50487;6931
50490;6931
50515;6931
50516;6931
50576;6931
50579;6931
50582;6931
50583;6931
50665;6931
50691;6931
50693;6931
50714;6931
50722;6931
50763;6931
50764;6931
50804;6931
50830;6931
50850;6931
50858;6931
50986;6931
50991;6931
50994;6931
50996;6931
50997;6931
50998;6931
50999;6931
51001;6931
51012;6931
51016;6931
51018;6931
51021;6931
51035;6931
51041;6931
51052;6931
51053;6931
51054;6931
51067;6931
51068;6931
51069;6931
51071;6931
51079;6931
51080;6931
51098;6931
51099;6931
51100;6931
51102;6931
51111;6931
51112;6931
51113;6931
51117;6931
51124;6931
51163;6931
51198;6931
51203;6931
51227;6931
51228;6931
51240;6931
51243;6931
51248;6931
51251;6931
51270;6931
51284;6931
51287;6931
51289;6931
51290;6931
51292;6931
51294;6931
51295;6931
51340;6931
51343;6931
51344;6931
51345;6931
51350;6931
51351;6931
51354;6931
51355;6931
51370;6931
51374;6931
51376;6931
51426;6931
51430;6931
51505;6931
51512;6931
51518;6931
51573;6931
51628;6931
51629;6931
51642;6931
51698;6931
51756;6931
51816;6931
51819;6931
51870;6931
51871;6931
51875;6931
51877;6931
51878;6931
51879;6931
51880;6931
51883;6931
51892;6931
51894;6931
51895;6931
51899;6931
51900;6931
51901;6931
51904;6931
51908;6931
51914;6931
51917;6931
51920;6931
51922;6931
51998;6931
52005;6931
52029;6931
52034;6931
52046;6931
52093;6931
52095;6931
52098;6931
52101;6931
52123;6931
52125;6931
52162;6931
52168;6931
52175;6931
52197;6931
52201;6931
52238;6931
52244;6931
52253;6931
52260;6931
52282;6931
52382;6931
52384;6931
52404;6931
52405;6931
52439;6931
52442;6931
52443;6931
52444;6931
52451;6931
52496;6931
52498;6931
52500;6931
52606;6931
52607;6931
52612;6931
52616;6931
52625;6931
52629;6931
52633;6931
52638;6931
52639;6931
52641;6931
52653;6931
52675;6931
52693;6931
52715;6931
52716;6931
52721;6931
52722;6931
52730;6931
52741;6931
52770;6931
52780;6931
52781;6931
52783;6931
52845;6931
52848;6931
52869;6931
52870;6931
52891;6931
52892;6931
52906;6931
52951;6931
52964;6931
53028;6931
53040;6931
53103;6931
53105;6931
53116;6931
53120;6931
53123;6931
53149;6931
53152;6931
53167;6931
53247;6931
53253;6931
53261;6931
53280;6931
53287;6931
53447;6931
53455;6931
53478;6931
53483;6931
53496;6931
53504;6931
53529;6931
53548;6931
53550;6931
53563;6931
53584;6931
53585;6931
53586;6931
53587;6931
53593;6931
53615;6931
53619;6931
53621;6931
53624;6931
53653;6931
53667;6931
53718;6931
53742;6931
53760;6931
53797;6931
53824;6931
53826;6931
53843;6931
53844;6931
53872;6931
53876;6931
53879;6931
53889;6931
53922;6931
53953;6931
53956;6931
53960;6931
53961;6931
53973;6931
53975;6931
54009;6931
54011;6931
54012;6931
54013;6931
54030;6931
54033;6931
54036;6931
54052;6931
54073;6931
54085;6931
54118;6931
54122;6931
54131;6931
54133;6931
54174;6931
54191;6931
54210;6931
54211;6931
54224;6931
54229;6931
54271;6931
54297;6931
54301;6931
54359;6931
54364;6931
54382;6931
54391;6931
54396;6931
54399;6931
54402;6931
54403;6931
54407;6931
54416;6931
54419;6931
54422;6931
54428;6931
54442;6931
54444;6931
54445;6931
54497;6931
54990;6931
55000;6931
55001;6931
55002;6931
55003;6931
55004;6931
55021;6931
55032;6931
55054;6931
55055;6931
55078;6931
55079;6931
55095;6931
55096;6931
55110;6931
55111;6931
55117;6931
55119;6931
55120;6931
55152;6931
55154;6931
55159;6931
55160;6931
55161;6931
55163;6931
55192;6931
55277;6931
55279;6931
55283;6931
55289;6931
55291;6931
55305;6931
55317;6931
55415;6931
55416;6931
55418;6931
55420;6931
55433;6931
55457;6931
55464;6931
55470;6931
55494;6931
55504;6931
55509;6931
55510;6931
55652;6931
55661;6931
55662;6931
55666;6931
55817;6931
55819;6931
55826;6931
55834;6931
55835;6931
55923;6931
55928;6931
55930;6931
55932;6931
55937;6931
55939;6931
55942;6931
55990;6931
55991;6931
55994;6931
55996;6931
55997;6931
55998;6931
56000;6931
56002;6931
56006;6931
56008;6931
56011;6931
56012;6931
56020;6931
56026;6931
56028;6931
56096;6931
56109;6931
56113;6931
56147;6931
56148;6931
56159;6931
56160;6931
56191;6931
56192;6931
56213;6931
56226;6931
56245;6931
56266;6931
56274;6931
56314;6931
56333;6931
56336;6931
56338;6931
56350;6931
56363;6931
56431;6931
56433;6931
56438;6931
56443;6931
56469;6931
56485;6931
56514;6931
56521;6931
56528;6931
56552;6931
56617;6931
56618;6931
56621;6931
56683;6931
56686;6931
56712;6931
56713;6931
56719;6931
56720;6931
56722;6931
56725;6931
56761;6931
56778;6931
56785;6931
56789;6931
56790;6931
56792;6931
56793;6931
56819;6931
56822;6931
56823;6931
56824;6931
56825;6931
56827;6931
56830;6931
56831;6931
56838;6931
56841;6931
56842;6931
56868;6931
56877;6931
56884;6931
56886;6931
56889;6931
56890;6931
56949;6931
56951;6931
56953;6931
56954;6931
56956;6931
56958;6931
56962;6931
56970;6931
56971;6931
56981;6931
57102;6931
57103;6931
57111;6931
57116;6931
57117;6931
57125;6931
57131;6931
57132;6931
57247;6931
57250;6931
57251;6931
57306;6931
57308;6931
57310;6931
57311;6931
57336;6931
57340;6931
57346;6931
57372;6931
57429;6931
57431;6931
57646;6931
57653;6931
57689;6931
57692;6931
57695;6931
57698;6931
57700;6931
57707;6931
57710;6931
57713;6931
57727;6931
57795;6931
57797;6931
57801;6931
57808;6931
57845;6931
57864;6931
57881;6931
57898;6931
57899;6931
57901;6931
57907;6931
57918;6931
57924;6931
57951;6931
57968;6931
57971;6931
57973;6931
57976;6931
57977;6931
57978;6931
57980;6931
58078;6931
58082;6931
58083;6931
58084;6931
58085;6931
58086;6931
58087;6931
58088;6931
58089;6931
58109;6931
58117;6931
58119;6931
58162;6931
58212;6931
58213;6931
58214;6931
58245;6931
58249;6931
58250;6931
58251;6931
58275;6931
58277;6931
58283;6931
58287;6931
58299;6931
58302;6931
58305;6931
58306;6931
58317;6931
58319;6931
58321;6931
58334;6931
58335;6931
58348;6931
58353;6931
58357;6931
58358;6931
58360;6931
58418;6931
58424;6931
58429;6931
58431;6931
58439;6931
58440;6931
58444;6931
58445;6931
58454;6931
58457;6931
58478;6931
58479;6931
58484;6931
58491;6931
58494;6931
58498;6931
58503;6931
58504;6931
58507;6931
58508;6931
58510;6931
58543;6931
58544;6931
58545;6931
58606;6931
58613;6931
58614;6931
58623;6931
58627;6931
58631;6931
58635;6931
58637;6931
58679;6931
58717;6931
58719;6931
58720;6931
58723;6931
58725;6931
58727;6931
58769;6931
58770;6931
58842;6931
58843;6931
58848;6931
58897;6931
53172;6931
57952;6931
59076;6931
59111;6931
59112;6931
59147;6931
59151;6931
59158;6931
59166;6931
59171;6931
59261;6931
59269;6931
59272;6931
59273;6931
59278;6931
59334;6931
59337;6931
59339;6931
59341;6931
59344;6931
59377;6931
59379;6931
59350;6931
59412;6931
59459;6931
59460;6931
59542;6931
59598;6931
59602;6931
59679;6931
59688;6931
59714;6931
59716;6931
59757;6931
59797;6931
59812;6931
59813;6931
59826;6931
59828;6931
59831;6931
59832;6931
59836;6931
59876;6931
59898;6931
59910;6931
59926;6931
59933;6931
59954;6931
59955;6931
59958;6931
59961;6931
59965;6931
59966;6931
59972;6931
59991;6931
60003;6931
60008;6931
60009;6931
60010;6931
60011;6931
60013;6931
60015;6931
60023;6931
60027;6931
60029;6931
60031;6931
60036;6931
60040;6931
60041;6931
60062;6931
60067;6931
60084;6931
60088;6931
60102;6931
60109;6931
60110;6931
60115;6931
60127;6931
60128;6931
60151;6931
60152;6931
60187;6931
60213;6931
60250;6931
60251;6931
60252;6931
60264;6931
60276;6931
60286;6931
60291;6931
60349;6931
60357;6931
60359;6931
60361;6931
60363;6931
60402;6931
60403;6931
60405;6931
60406;6931
60408;6931
60410;6931
60411;6931
60415;6931
60421;6931
60433;6931
60446;6931
60451;6931
60454;6931
60459;6931
60460;6931
60461;6931
60462;6931
60499;6931
60500;6931
60507;6931
60508;6931
60509;6931
60510;6931
60513;6931
60514;6931
60515;6931
60516;6931
60517;6931
60545;6931
60546;6931
60550;6931
60551;6931
60590;6931
60613;6931
60619;6931
60623;6931
60644;6931
60646;6931
60711;6931
60712;6931
60713;6931
60721;6931
60725;6931
60750;6931
60780;6931
60781;6931
60789;6931
60792;6931
60793;6931
60804;6931
60805;6931
60806;6931
60809;6931
60810;6931
60832;6931
60838;6931
60839;6931
60843;6931
60844;6931
60845;6931
60848;6931
60850;6931
60853;6931
60856;6931
60857;6931
60858;6931
60862;6931
60864;6931
60865;6931
60866;6931
60867;6931
60870;6931
60871;6931
60872;6931
60875;6931
60876;6931
60911;6931
60912;6931
60913;6931
60996;6931
60998;6931
61003;6931
61015;6931
61017;6931
61025;6931
61041;6931
61042;6931
61043;6931
61044;6931
61045;6931
61046;6931
61047;6931
61048;6931
61051;6931
61053;6931
61057;6931
61058;6931
61059;6931
61060;6931
61061;6931
61062;6931
61066;6931
61068;6931
61070;6931
61071;6931
61076;6931
61077;6931
61078;6931
61095;6931
61096;6931
61097;6931
61105;6931
61111;6931
61154;6931
61164;6931
61165;6931
61169;6931
61170;6931
61174;6931
61175;6931
61197;6931
61198;6931
61201;6931
61204;6931
61205;6931
61206;6931
61209;6931
61228;6931
61231;6931
61232;6931
61245;6931
61248;6931
61252;6931
61253;6931
61258;6931
61259;6931
61279;6931
61282;6931
61283;6931
61284;6931
61286;6931
61289;6931
